TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f004588,쏠비치 양양,0,1,Y,,,3,,,강원특별자치도 양양군 손양면 선사유적로 678,강원특별자치도 양양군 손양면 오산리 23-4,,,,1,155000,
f_f004590,봉바위돌집캥핑장,0,5,Y,,,2,,,강원특별자치도 원주시 호저면 칠봉로 756,강원특별자치도 원주시 호저면 용곡리 546-1,,,,5,65000,
f_f004633,스위트호텔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-01 00:17,1,60000,의성 스위트 호텔 
f_f004642,모나 용평리조트,1,4,Y,,,3,,(주)현대홈쇼핑,서울 강동구 올림픽로70길 34,서울 강동구 천호동 454-2,4172287,1174010900,2023-06-17 00:00,3,169000,[LIVE] 용평리조트 썸머 올킬 한정 패키지 (3인)
f_f004645,집다리골자연휴양림,1,9,Y,,,4,,강원특별자치도 산림과학연구원,강원특별자치도 춘천시 화목원길 24,,4454772,5111011900,2023-07-17 17:20,1,110000,
f_f004645,집다리골자연휴양림 지암계곡,0,9,N,,,4,,,강원특별자치도 춘천시 사북면 화악지암1길 129,강원특별자치도 춘천시 사북면 지암리 460-1,,,,4,0,
f_f004648,지산고택,1,6,Y,,,2,,지산고택,경북 안동시 풍천면 하회종가길 35-14,경북 안동시 풍천면 하회리 612,4722279,4717034033,2023-07-15 13:12,3,60000,숙박비
f_f004659,인터불고엑스코,1,1,Y,,,3,,나이스페이먼츠 주식회사,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-07-16 00:53,1,128273,숙박비
f_f004659,인터불고엑스코,2,1,Y,,,3,,(주)인터불고 엑스코,대구 북구 유통단지로 80,,3145037,2723011100,2023-07-24 15:43,1,100000,
f_f004660,후정해수욕장 야영장,0,5,N,,,3,,,경북 울진군 죽변면 후정2길 74,경북 울진군 죽변면 후정리 53-27,,,,5,25000,
f_f004691,뚜르드퐝 소호텔&게스트하우스,0,7,Y,,,1,,,경북 포항시 남구 새천년대로460번길 14,경북 포항시 남구 대잠동 928,,,,2,53000,
f_f004694,라라호텔,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-01 22:25,3,63500,스탠다드-숙박비
f_f004698,알펜시아리조트,0,4,Y,,,3,,,강원특별자치도 평창군 대관령면 솔봉로 325,강원특별자치도 평창군 대관령면 용산리 425,,,,4,0,
f_f004715,풍뎅이호스텔,1,8,Y,,,3,,이니호텔풍뎅이,경북 경주시 태종로699번길 14,경북 경주시 노서동 162-35,4716211,4713010700,2023-07-17 00:00,1,90000,트리플룸_01 -숙박비
f_f004718,센텀프리미어호텔,0,1,Y,,,4,,,부산 해운대구 센텀1로 17,부산 해운대구 우동 1521,,,,2,330000,
f_f004732,별궁모텔,0,2,N,,,1,,,경남 함양군 함양읍 동위천1길 5,경남 함양군 함양읍 운림리 314,,,,1,50000,
f_f004732,별궁모텔,1,2,N,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-03 17:49,1,45000,함양 별궁
f_f004742,용화실크로드펜션,1,3,Y,,,4,,아고다,,,,,2023-07-22 00:00,1,190056,삼척 용화 실크로드 펜션
f_f004747,헤르몬 호텔,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-07-22 00:00,1,76000,헤르몬 호텔
f_f004754,호텔투겐하트,0,1,Y,,,2,,,경북 포항시 남구 새천년대로460번길 14-5,경북 포항시 남구 대잠동 928-4,,,,1,90000,
f_f004766,그린&힐링,0,8,Y,,,1,,,경북 경주시 탑리3길 14-5,경북 경주시 탑동 523-1,,,,5,50000,
f_f004778,마법의성,1,3,Y,,,3,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-12 08:41,1,142500,경주 마법의성펜션
f_f004782,아트빌,1,11,Y,,,2,,에어비앤비,,,,,2023-07-13 16:59,1,56610,숙박비 
f_f004793,호텔 루이스,1,1,Y,,,2,,루이스호텔,강원특별자치도 강릉시 옥가로50번길 11-1,강원특별자치도 강릉시 옥천동 334-8,4460695,5115010900,2023-07-23 17:44,1,100000,숙박비
f_f004797,문들,0,8,Y,,,7,,,강원특별자치도 홍천군 북방면 문들길88번길 30-36,강원특별자치도 홍천군 북방면 도사곡리 52,,,,3,200000,
f_f004800,레이벨류,1,3,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-19 00:00,1,347650,강릉펜션 레이벨류 스파펜션
f_f004801,석굴암한옥펜션,0,3,Y,,,2,,,경북 경주시 문무대왕면 석굴로 110-133,,,,,5,210000,
f_f004805,펠리치타,0,3,Y,,,2,,,강원특별자치도 양양군 손양면 선사유적로 316-48,강원특별자치도 양양군 손양면 동호리 1-91,,,,5,260000,
f_f004815,비앤비스테이,1,6,Y,,,2,,강릉 비앤비 스테이(BAR&BBQ),강원특별자치도 강릉시 해안로 633-7,강원특별자치도 강릉시 안현동 205,3220050,5115013800,2023-07-18 00:00,1,140000,숙박비
f_f004817,경주 꿈의궁전,0,7,Y,,,2,,,342-44,,,,,1,93750,
f_f004829,도토리하우스,0,7,Y,,,2,,,경북 경주시 태종로 691-12,경북 경주시 노서동 170-11,,,,5,80000,
f_f004863,락희원,0,8,Y,,,1,,,경북 경주시 포석로1050번길 43,경북 경주시 황남동 214-2,,,,1,70000,
f_f004876,농암종택,0,6,Y,,,2,,,경북 안동시 도산면 가송길 162-133,경북 안동시 도산면 가송리 612,,,,5,150000,
f_f004878,월아산자연휴양림,1,9,Y,,,3,,진주시청,경남 진주시 동진로 155,경남 진주시 상대동 284,3332077,4817011900,2023-06-23 14:11,1,115000,
f_f004879,경신헌,1,8,Y,,,10,,경신헌,경북 안동시 상아길 286-32,경북 안동시 상아동 194-1,4721556,4717013100,2023-07-13 15:28,1,100000,숙박비
f_f004879,경신헌,2,8,Y,,,10,,경신헌,경북 안동시 상아길 286-32,경북 안동시 상아동 194-1,4721556,4717013100,2023-07-29 15:56,3,220000,숙박비
f_f004892,호텔 얌 연산점,1,2,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-20 02:42,1,39000,부산 연산동 YAM 연산점
f_f004894,휴모텔,1,2,Y,,,2,,토스페이먼츠 주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-07-30 10:00,1,114526,
f_f004895,해가빛(에어비엔비),1,7,Y,,,2,,에어비앤비,,,,,2023-07-02 19:59,1,138635,숙박비 
f_f004895,해가빛(에어비엔비),2,7,Y,,,2,,에어비앤비,,,,,2023-07-17 15:37,1,138635,숙박비
f_f004903,행운모텔,1,2,Y,,,2,,행운모텔A,강원특별자치도 양양군 강현면 주청2길 8-7,,4505190,5183035040,2023-07-30 15:55,1,80000,
f_f004919,별과달이야기,0,3,Y,,,6,,,경북 경주시 암곡1길 13,경북 경주시 암곡동 1336-47,,,,1,168000,
f_f004929,DQ모텔,0,2,Y,,,2,,,강원특별자치도 동해시 부곡복개로 13,강원특별자치도 동해시 부곡동 81-23,,,,1,70680,
f_f004934,강릉고전한옥펜션,0,3,Y,,,9,,,강원특별자치도 강릉시 난곡길 7-8,강원특별자치도 강릉시 난곡동 112,,,,5,480000,
f_f004939,수향모텔,1,2,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-25 16:38,3,39000,춘천 수향
f_f005002,오대산힐링타운 물빛동,0,3,Y,,,2,,,강원특별자치도 평창군 진부면 오대산로 99,강원특별자치도 평창군 진부면 간평리 109-40,,,,5,80000,
f_f005005,한화리조트 경주,1,4,Y,,,4,,경주 에톤,경북 경주시 보문로 182-27,,3305021,4713014000,2023-08-01 11:11,1,172000,숙박비
f_f005016,잎새달스므날,1,6,Y,,,2,,에어비앤비,,,,,2023-07-25 11:41,1,44630,숙박비 
f_f005019,비너스모텔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-17 18:08,3,0,비너스-숙박비
f_f005019,성주막창 대명점,0,2,N,,,2,,,대구 남구 대명로 3,대구 남구 대명동 1591-15,,,,1,0,
f_f005048,미드나잇 인 경주,0,7,Y,,,1,,,경북 경주시 원화로 285-4,경북 경주시 성동동 76,,,,5,35000,
f_f005052,더화이트호텔 앤 리조트,1,4,Y,,,4,,평창 더화이트호텔 앤리조트,강원특별자치도 평창군 봉평면 태기로 228-95,강원특별자치도 평창군 봉평면 면온리 922,3228037,5176034025,2023-03-15 00:00,1,0,주니어스위트-숙박비
f_f005053,두번째벚꽃,0,3,Y,,,2,,,경남 하동군 화개면 화개로 360,경남 하동군 화개면 삼신리 110-4,,,,1,250000,
f_f005054,준호텔,0,2,Y,,,2,,,경남 합천군 대양면 동부로 64-88,경남 합천군 대양면 정양리 86-3,,,,1,54000,
f_f005064,한화리조트 설악쏘라노,1,4,Y,,,3,,한화호텔앤드리조트(주),서울 중구 통일로 92,서울 중구 순화동 1-170,3000008,1114016800,2023-08-27 11:11,3,150000,숙박비
f_f005080,해운대푸르지오시티,1,7,Y,,,2,,에어비앤비,,,,,2023-08-01 00:00,1,138635,숙박비
f_f005085,Y1펜션,1,3,Y,,,5,,사천Y1펜션,경남 사천시 서포면 자구로 69-30,,3334041,4824037026,2023-07-03 00:00,1,252000,Y2-숙박비
f_f005090,넘버25호텔 대구역점,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-06 16:26,1,120000,대구 동성로  넘버25
f_f005104,아망떼펜션,1,3,Y,,,4,,,,,,,2023-07-29 15:00,3,60000,아망떼펜션 인원추가2인(20000)+BBQ이용
f_f005104,아망떼펜션,2,3,Y,,,4,,떠나요 닷컴,서울 성동구 광나루로6길 48,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-07-29 00:00,1,234600,러브04-숙박비
f_f005106,더하운드호텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-27 00:00,1,141197,디럭스킹-숙박비
f_f005129,윗집 2호,1,11,Y,,,2,,에어비앤비,,,,,2023-07-29 08:23,1,161741,숙박비
f_f005135,네이플하우스,0,3,Y,,,2,,,강원특별자치도 고성군 토성면 토성로 80,강원특별자치도 고성군 토성면 봉포리 286-4,,,,1,231570,
f_f005141,비바체리조트,1,4,Y,,,4,,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-07-12 00:00,1,269100,비바체리조트
f_f005156,라카이샌드파인,1,4,Y,,,4,,(주)승산,강원특별자치도 강릉시 해안로 536,,3220050,5115013800,2023-07-17 12:09,1,221226,스튜디오 숙박비
f_f005169,아미카사펜션,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-24 13:47,1,299000,강릉 아미카사펜션
f_f005206,춘천벨라시티,1,11,Y,,,2,,주식회사 비손,강원특별자치도 춘천시 시청길 20,,4454451,5111010800,2023-07-29 00:01,1,83000,레지던스호텔 숙박비
f_f005212,몰디브모텔,0,2,Y,,,2,,,강원특별자치도 속초시 청호로1길 27,강원특별자치도 속초시 조양동 1419-40,,,,1,115000,
f_f005240,고성금강산콘도,0,4,Y,,,11,,,강원특별자치도 고성군 현내면 금강산로 416,강원특별자치도 고성군 현내면 마차진리 239,,,,1,333870,
f_f005244,엘본더스테이,1,11,Y,,,2,,엘본쓰,부산 해운대구 구남로21번길 6,부산 해운대구 중동 1381-5,4199005,2635010600,2023-08-16 12:47,3,190000,
f_f005248,한화리조트 설악쏘라노,0,4,Y,,,2,,,강원특별자치도 속초시 미시령로2983번길 111,강원특별자치도 속초시 장사동 24-1,,,,1,175000,
f_f005252,펜션,2,3,Y,,,13,,주식회사 인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-07-03 12:50,1,184000,철원 화강 황토펜션
f_f005252,화강황토펜션,0,3,Y,,,13,,,호국로 6330 화강황토펜션,,,,,1,200000,
f_f005255,예진스테이,1,6,Y,,,2,,예진스테이,경남 밀양시 부북면 대항길 116,경남 밀양시 부북면 대항리 580,4808232,4827031030,2023-08-31 11:18,3,30000,
f_f005261,헤이븐 강촌점,1,3,Y,,,4,,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762,1168010500,2023-07-13 23:16,1,339368,숙박비
f_f005269,토요코인 대구동성로점,0,1,Y,,,1,,,91-9 (대구 중구 동성로1길 15),,,,,1,75735,
f_f005275,일출펜션,0,8,Y,,,3,,,강원특별자치도 양양군 현북면 하조대3길 15-1,강원특별자치도 양양군 현북면 하광정리 93-1,,,,5,150000,
f_f005280,시포트리조트,0,4,Y,,,2,,,경북 영덕군 축산면 축산항2길 11,경북 영덕군 축산면 축산리 977,,,,1,130660,
f_f005281,영덕바다펜션,0,3,Y,,,8,,,경북 영덕군 남정면 동해대로 4156,,,,,5,520000,
f_f005291,황남관,0,1,Y,,,2,,,경북 경주시 포석로 1038,경북 경주시 황남동 325-6,,,,5,160000,
f_f005296,라한호텔 포항,1,1,Y,,,2,,나이스페이먼츠 주식회사,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-07-02 19:16,1,220000,쏘카스테이 숙박비
f_f005301,예담펜션,1,3,Y,,,2,,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-08-05 00:00,1,233100,숙박비
f_f005316,써밋베이속초,0,1,Y,,,4,,,강원특별자치도 속초시 영랑해안8길 11,강원특별자치도 속초시 영랑동 148-45,,,,1,158000,
f_f005320,동해호텔미,1,1,Y,,,2,,(주)여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-29 00:00,3,130000,디럭스 숙박비
f_f005334,해운대블루스토리호텔,1,1,Y,,,2,,아고다,,,,,,1,135547,숙박비
f_f005337,아비오호텔,1,1,Y,,,6,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-18 23:42,1,160000,강릉 아비오 호텔
f_f005341,복현푸르지오아파트,0,10,N,,,1,,,대구 북구 동북로 345,대구 북구 복현동 694,,,,4,0,
f_f005351,춘추관,1,6,Y,,,2,,경주 한옥호텔 춘추관,경북 경주시 대경로 4821-5,경북 경주시 서악동 산 49,3000047,4713011500,2023-07-26 18:15,1,169000,숙박비
f_f005365,낭만저택,0,7,Y,,,3,,,경북 경주시 첨성로 61-8,경북 경주시 사정동 166,,,,5,50000,
f_f005368,휘게&노빌레,0,3,Y,,,3,,,1-24,,,,,4,234000,
f_f005372,스위트호텔 경주,1,1,Y,,,4,,아고다,,,,,2023-08-05 00:00,1,322500,더 스위트 호텔 경주
f_f005382,숙소,0,11,Y,,,4,,,783-4,,,,,1,190056,
f_f005393,휘닉스평창 오렌지동,2,4,Y,,,3,,휘닉스중앙평창 주식회사,강원특별자치도 평창군 봉평면 태기로 174,강원특별자치도 평창군 봉평면 면온리 1095-1,3228037,5176034025,2023-08-05 16:02,1,300000,숙박비
f_f005394,제임스블루게스트하우스,0,7,Y,,,1,,,강원특별자치도 속초시 중앙로 192-2,강원특별자치도 속초시 동명동 466-36,,,,4,36000,
f_f005407,울산시티호텔,1,1,Y,,,1,,아고다,,,,,2023-07-15 00:00,1,54639,울산 시티 호텔
f_f005408,미드타운호스텔,1,7,Y,,,1,,아고다,,,,,,1,22075,숙박비 
f_f005424,H에비뉴 광안리해변점,1,1,Y,,,1,,아고다,,,,,2023-07-30 00:00,1,277621,H 에비뉴 광안리해변점
f_f005431,스테이웰호텔,1,1,Y,,,2,,아고다,,,,,2023-08-02 00:00,1,88799,스테이웰 호텔
f_f005442,더베스트호텔,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-14 00:01,1,65000,영천 더 베스트 호텔
f_f005468,코오롱호텔 경주 사우나,1,1,Y,,,4,,(주)현대홈쇼핑,서울 강동구 올림픽로70길 34,서울 강동구 천호동 454-2,4172287,1174010900,2023-07-03 00:00,1,183910,[ML]경주 코오롱호텔 달빛여행 패키지(4인)
f_f005485,덴바스타 마산어시장점,0,2,Y,,,4,,,120-17,,,,,1,110000,
f_f005495,에스턴호텔 춘천,1,1,Y,,,3,,주식회사 에스턴개발,강원특별자치도 춘천시 중앙로 193,강원특별자치도 춘천시 근화동 265-1,3218033,5111011700,2023-08-19 19:55,1,218000,숙박비
f_f005496,브라운도트 보문점,1,1,Y,,,2,,경주 브라운도트,경북 경주시 보문로 465-40,경북 경주시 신평동 242-11,3305021,4713013600,2023-07-31 15:58,1,150000,숙박비
f_f005498,소노벨 경주,1,1,Y,,,2,,(주)소노인터내셔널,강원특별자치도 홍천군 서면 한치골길 262,,4475627,5172037023,2023-08-15 00:00,3,99000,
f_f005506,온화가,0,3,Y,,,2,,,강원특별자치도 강릉시 화부산로18번길 5,강원특별자치도 강릉시 교동 929-21,,,,5,260000,
f_f005520,호텔라나,0,1,Y,,,1,,,강원특별자치도 강릉시 강릉대로203번길 8,강원특별자치도 강릉시 교동 162-213,,,,5,75000,
f_f005532,남이섬2020스파&풀빌라,1,3,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-25 23:39,1,189000,남이섬 2020 스파&풀빌라 펜션
f_f005540,한화리조트 백암온천,1,4,Y,,,2,,한화호텔앤드리조트(주)/백암온천,경북 울진군 온정면 온천로 129-13,경북 울진군 온정면 소태리 1438,3307028,4793036021,2023-08-09 09:39,1,99000,
f_f005543,세인트존스호텔,0,1,Y,,,2,,,강원특별자치도 강릉시 창해로 307,강원특별자치도 강릉시 강문동 1-1,,,,5,230000,
f_f005551,금원산자연휴양림,1,9,Y,,,5,,금원산산림자원관리소,경남 거창군 위천면 금원산길 412,경남 거창군 위천면 상천리 1078-2,4841111,4888035023,2023-07-17 22:03,1,68000,휴양관203 낙엽송
f_f005556,히든벨리펜션,0,3,Y,,,11,,,강원특별자치도 평창군 봉평면 흥정계곡4길 45,강원특별자치도 평창군 봉평면 흥정리 361,,,,5,420000,
f_f005577,AM호텔,1,1,Y,,,4,,아고다,,,,,2023-08-09 00:00,1,180790,AM Hotel
f_f005577,AM호텔,2,1,Y,,,4,,주식회사 올림피아드평창호텔,강원특별자치도 평창군 대관령면 송천길 30,강원특별자치도 평창군 대관령면 횡계리 278-4,4484231,5176038024,2023-08-14 19:34,1,22000,
f_f005590,부산비즈니스호텔,1,1,Y,,,2,,(주)부산비즈니스호텔,부산 부산진구 부전로 67,부산 부산진구 부전동 512-4,3129023,2623010300,2023-08-19 19:49,1,152500,
f_f005591,백선당,1,6,Y,,,2,,백선당,경북 안동시 풍천면 한옥마을1길 6-4,경북 안동시 풍천면 가곡리 1206,4853922,4717034031,2023-09-08 21:41,1,60000,
f_f005604,그랑블루모텔,0,2,Y,,,2,,,강원특별자치도 강릉시 창해로 269,강원특별자치도 강릉시 강문동 308-10,,,,1,60000,
f_f005615,서프홀릭다대포,0,7,N,,,2,,,부산 사하구 다대로 704,부산 사하구 다대동 1548-37,,,,4,0,
f_f005621,쏠비치 삼척,0,2,Y,,,2,,,강원특별자치도 삼척시 수로부인길 453,강원특별자치도 삼척시 갈천동 225,,,,1,430000,
f_f005622,h avenue hotel,0,1,Y,,,2,,,17-79 번지,,,,,1,149000,
f_f005645,강릉관광호텔,1,1,Y,,,2,,익스피디아,서울 종로구 종로5길 7,,4100360,1111012200,2023-08-08 23:44,1,156183,
f_f005655,망경대산자연휴양림,1,9,Y,,,4,,망경대산자연휴양림,강원특별자치도 영월군 산솔면 선도우길 177,강원특별자치도 영월군 산솔면 연상리 산 118,4481135,5175031225,2023-08-01 00:00,1,200000,숙박비
